,zipcode,county,state,latitude,longitude
512,78885,Bandera County,TX,29.7918251,-99.5228528
513,12768,Sullivan County,NY,41.8666039,-74.72200169999999
514,29346,Spartanburg County,SC,34.9437514,-81.8354147
515,78372,Jim Wells County,TX,27.9923919,-98.068343
516,87941,Doña Ana County,NM,32.7073978,-107.2172263
517,78370,San Patricio County,TX,27.9154871,-97.5788975
518,64465,Clinton County,MO,39.5520386,-94.2948884
519,07032,Hudson County,NJ,40.7593718,-74.1181234
520,48428,Lapeer County,MI,42.9501934,-83.1434573
521,33034,Miami-Dade County,FL,25.4184422,-80.5013467
522,33801,Polk County,FL,28.0486111,-81.89890799999999
523,22943,Albemarle County,VA,,
524,01238,Berkshire County,MA,42.3043674,-73.2460582
525,26636,Gilmer County,WV,38.7708499,-80.9318332
526,21045,Howard County,MD,39.201384,-76.83749949999999
527,72301,Crittenden County,AR,35.1377209,-90.1963364
528,75044,Dallas County,TX,32.9629396,-96.6691579
529,80105,Arapahoe County,CO,39.7237513,-103.8216261
530,76034,Tarrant County,TX,32.8860707,-97.1467072
531,97388,Lincoln County,OR,44.8855997,-124.0333778
532,16803,Centre County,PA,40.7984796,-77.899604
533,67511,Barton County,KS,38.4394848,-99.0460525
534,13312,Lewis County,NY,43.7127771,-75.17788530000001
535,29331,Spartanburg County,SC,,
536,49064,Van Buren County,MI,42.2269742,-86.0325629
537,13074,Oswego County,NY,43.32178870000001,-76.5719414
538,40046,Spencer County,KY,38.0275861,-85.1686743
539,59411,Glacier County,MT,48.8801707,-113.4268454
540,53213,Milwaukee County,WI,43.0457293,-87.997164
541,82836,Sheridan County,WY,44.7399121,-107.4826494
542,98626,Cowlitz County,WA,46.1511496,-122.7813649
543,58069,Sargent County,ND,46.2303574,-97.8097603
544,72351,Mississippi County,AR,35.68329490000001,-90.1050557
545,69030,Dundy County,NE,40.2189681,-101.9348069
546,73560,Jackson County,OK,34.5193245,-99.4339343
547,18935,Bucks County,PA,40.4371172,-75.39933549999999
548,39337,Newton County,MS,32.510679,-88.99880979999999
549,10517,Westchester County,NY,41.2977828,-73.8632243
550,47871,Vigo County,IN,39.3901113,-87.2969532
551,13902,Broome County,NY,42.1017651,-75.90657829999999
552,82839,Sheridan County,WY,44.9265874,-107.1441408
553,48374,Oakland County,MI,42.4756294,-83.517682
554,40940,Bell County,KY,36.6185504,-83.96384259999999
555,64632,Harrison County,MO,40.47196410000001,-93.7638256
556,43103,Pickaway County,OH,39.704442,-82.92864279999999
557,12432,Ulster County,NY,,
558,48418,Genesee County,MI,42.8017605,-83.9532571
559,68601,Platte County,NE,41.488769,-97.3084571
560,02108,Suffolk County,MA,42.3548561,-71.0661193
561,48442,Oakland County,MI,42.7833139,-83.6135572
562,75409,Collin County,TX,33.3349924,-96.5143087
563,35480,Tuscaloosa County,AL,33.0820105,-87.79600669999999
564,84774,Washington County,UT,37.2889071,-113.2989944
565,46140,Hancock County,IN,39.7794206,-85.7256372
566,26349,Barbour County,WV,39.2322719,-80.1219113
567,05251,Bennington County,VT,43.2694042,-73.111356
568,68828,Custer County,NE,41.5664111,-99.2563859
569,30734,Gordon County,GA,34.5032334,-84.6688348
570,72466,Lawrence County,AR,36.0600605,-91.3469247
571,35036,Jefferson County,AL,33.6384247,-86.9188985
572,34797,Lake County,FL,28.7627335,-81.81150509999999
573,72650,Searcy County,AR,35.90723870000001,-92.6785092
574,13684,St. Lawrence County,NY,44.36094060000001,-75.1282519
575,45223,Hamilton County,OH,39.1674274,-84.5484275
576,44412,Portage County,OH,41.1009529,-81.0202533
577,64841,Jasper County,MO,37.0810089,-94.4085642
578,33406,Palm Beach County,FL,26.6561841,-80.09260139999999
579,52229,Benton County,IA,42.1566739,-92.1646722
580,45745,Noble County,OH,39.6359618,-81.3179364
581,65263,Monroe County,MO,39.5058827,-92.2630393
582,95240,San Joaquin County,CA,38.1484821,-121.1022942
583,95841,Sacramento County,CA,38.6614578,-121.3484448
584,17980,Schuylkill County,PA,40.596463,-76.5430429
585,75778,Henderson County,TX,32.295272,-95.7089241
586,48838,Montcalm County,MI,43.1731842,-85.2515482
587,66552,Jackson County,KS,39.5778569,-95.624767
588,93105,Santa Barbara County,CA,34.4402467,-119.7289889
589,55065,Dakota County,MN,44.5577698,-93.0075642
590,55386,Carver County,MN,44.8619394,-93.6673942
591,64420,Worth County,MO,40.4836126,-94.2878319
592,53932,Columbia County,WI,43.4222162,-89.0752499
593,35143,Shelby County,AL,33.0991185,-86.5602614
594,03102,Hillsborough County,NH,43.0073961,-71.49523719999999
595,36523,Mobile County,AL,30.3652254,-88.1584129
596,88343,Lincoln County,NM,33.3583033,-105.0791228
597,17023,Dauphin County,PA,40.57328469999999,-76.8144298
598,68046,Sarpy County,NE,41.1424868,-96.0467429
599,24132,Pulaski County,VA,37.2068307,-80.6139585
600,52212,Jones County,IA,42.09255539999999,-91.1161166
601,29429,Charleston County,SC,32.9425728,-79.67266320000002
602,43567,Fulton County,OH,41.5719341,-84.14351359999999
603,04281,Oxford County,ME,44.2372947,-70.4816594
604,19518,Berks County,PA,40.2618819,-75.7255192
605,23045,Mathews County,VA,37.44273159999999,-76.2652909
606,62856,Franklin County,IL,37.95621149999999,-88.8401037
607,92273,Imperial County,CA,32.7908378,-115.6939036
608,33134,Miami-Dade County,FL,25.7564662,-80.2711588
609,29475,Colleton County,SC,32.9888894,-80.8322428
610,63370,Lincoln County,MO,39.0925145,-91.242779
611,05660,Washington County,VT,44.2547303,-72.7544585
612,79325,Parmer County,TX,34.4117139,-102.9665821
613,54922,Outagamie County,WI,44.5336335,-88.7205256
614,61443,Henry County,IL,41.2607625,-89.9440061
615,58210,Walsh County,ND,48.39363969999999,-98.1044091
616,37880,Meigs County,TN,35.6884087,-84.6688348
617,01775,Middlesex County,MA,42.4195323,-71.51304449999999
618,61568,Tazewell County,IL,40.4912536,-89.49311759999999
619,77379,Harris County,TX,30.0314279,-95.5302337
620,47108,Washington County,IN,38.6568062,-86.2767995
621,18603,Columbia County,PA,41.0784557,-76.29425069999999
622,56328,Morrison County,MN,45.952778,-94.5289705
623,05148,Windham County,VT,43.2263478,-72.7688226
624,38333,Benton County,TN,36.1371212,-87.9530849
625,60924,Iroquois County,IL,40.5549656,-87.913867
626,64131,Jackson County,MO,38.94506680000001,-94.5779191
627,11232,Kings County,NY,40.6560436,-74.0079781
628,47596,Knox County,IN,38.8618241,-87.22555059999999
629,71667,Lincoln County,AR,33.9162518,-91.8708613
630,97845,Grant County,OR,44.4467971,-118.9339019
631,60040,Lake County,IL,42.2080724,-87.8132139
632,78704,Travis County,TX,30.24567279999999,-97.7688358
633,29720,Lancaster County,SC,34.7321261,-80.7657804
634,74347,Delaware County,OK,36.1892035,-94.7898731
635,60429,Cook County,IL,41.573119,-87.6926257
636,62207,St. Clair County,IL,38.5847215,-90.1261013
637,79106,Potter County,TX,35.2018872,-101.8948754
638,49958,Baraga County,MI,46.7788348,-88.6689004
639,40830,Harlan County,KY,36.7563676,-83.3254958
640,10577,Westchester County,NY,41.0373522,-73.7183639
641,44626,Stark County,OH,40.6882348,-81.3949264
642,46508,Kosciusko County,IN,41.1546706,-85.9694071
643,96096,Shasta County,CA,40.661649,-121.8443352
644,06057,Litchfield County,CT,41.844241,-73.0169135
645,68506,Lancaster County,NE,40.7831814,-96.6370893
646,72675,Searcy County,AR,36.035078,-92.797901
647,85324,Yavapai County,AZ,34.0951738,-111.9999435
648,99801,Juneau,AK,58.3018264,-134.4202956
649,30145,Bartow County,GA,34.2409866,-85.01295089999999
650,11758,Nassau County,NY,40.666393,-73.471054
651,21676,Talbot County,MD,38.7700787,-76.34636239999999
652,17751,Clinton County,PA,41.1872046,-77.58486649999999
653,79547,Haskell County,TX,33.1982372,-99.9241575
654,54772,Dunn County,WI,45.11564800000001,-91.8598055
655,18070,Montgomery County,PA,40.4325734,-75.53349279999999
656,24534,Halifax County,VA,36.8710203,-78.77028949999999
657,19367,Chester County,PA,39.9647464,-75.8846204
658,34737,Lake County,FL,28.7139613,-81.7745168
659,95937,Yolo County,CA,38.8528976,-121.9984936
660,08093,Gloucester County,NJ,39.8702951,-75.1370254
661,57626,Meade County,SD,45.035801,-102.0716623
662,19096,Montgomery County,PA,39.9890545,-75.2770721
663,78730,Travis County,TX,30.3732514,-97.8395151
664,79201,Childress County,TX,34.4705452,-100.3048897
665,94576,Napa County,CA,38.5600327,-122.4835193
666,23692,York County,VA,37.16454179999999,-76.4447397
667,35571,Franklin County,AL,34.3270702,-87.9261255
668,90023,Los Angeles County,CA,34.0224471,-118.2000277
669,99770,Northwest Arctic Borough,AK,66.7167338,-159.4949006
670,76244,Tarrant County,TX,32.9458766,-97.276076
671,92304,San Bernardino County,CA,34.5430873,-115.5799503
672,86404,Mohave County,AZ,34.6476577,-114.2865991
673,51465,Crawford County,IA,42.0986834,-95.2057909
674,14720,Chautauqua County,NY,42.1099323,-79.28153329999999
675,63056,Franklin County,MO,38.3733396,-91.2313618
676,52751,Clinton County,IA,41.8976945,-90.6962853
677,33847,Polk County,FL,27.8166109,-81.8244856
678,51552,Cass County,IA,41.47786,-95.1119407
679,80734,Phillips County,CO,40.53713339999999,-102.3463875
680,60107,Cook County,IL,42.0290522,-88.1730427
681,24934,Pocahontas County,WV,38.3213961,-79.8968798
682,54437,Clark County,WI,44.7363595,-90.6393702
683,20228,District of Columbia,DC,38.885374,-77.0314386
684,13827,Tioga County,NY,42.1310032,-76.247912
685,10578,Westchester County,NY,41.3175574,-73.6742232
686,19954,Kent County,DE,38.8947516,-75.52184679999999
687,25854,Fayette County,WV,,
688,75686,Camp County,TX,32.9583569,-94.9558696
689,42463,Webster County,KY,37.4875246,-87.8611136
690,72379,Desha County,AR,34.0820367,-91.0394635
691,06019,Hartford County,CT,41.8534128,-72.88699299999999
692,76021,Tarrant County,TX,32.8477269,-97.1305536
693,40351,Rowan County,KY,38.2563616,-83.3789389
694,26520,Preston County,WV,39.4959601,-79.82127000000001
695,47588,Spencer County,IN,38.07753659999999,-86.7868768
696,45220,Hamilton County,OH,39.14520570000001,-84.5169757
697,70631,Cameron Parish,LA,29.8782919,-93.6217802
698,02125,Suffolk County,MA,42.3157363,-71.0527482
699,62513,Macon County,IL,39.7106303,-89.1515476
700,31326,Effingham County,GA,32.3000148,-81.22985299999999
701,56742,Red Lake County,MN,47.9147751,-95.7901152
702,82630,Natrona County,WY,43.1361704,-107.2666396
703,02131,Suffolk County,MA,42.2832142,-71.1270268
704,15353,Greene County,PA,39.9635962,-80.31330229999999
705,15522,Bedford County,PA,39.92385489999999,-78.54337009999999
706,57050,Moselle,Grand Est,49.1364797,6.1371111
707,22046,Falls Church city,VA,38.8861125,-77.1772737
708,30545,White County,GA,34.7365959,-83.7730237
709,50578,Emmet County,IA,43.2957799,-94.5830789
710,39041,Hinds County,MS,32.4232048,-90.4691097
711,04861,Knox County,ME,44.0923786,-69.173789
712,65627,Taney County,MO,36.55025730000001,-92.9975593
713,98526,Grays Harbor County,WA,47.5340297,-123.9996559
714,92866,Orange County,CA,33.78344939999999,-117.8457956
715,75856,Trinity County,TX,31.1746049,-95.2110093
716,25831,Fayette County,WV,37.94466389999999,-80.92077370000001
717,97414,Coos County,OR,42.9547482,-124.1551537
718,63839,Pemiscot County,MO,,
719,24426,Alleghany County,VA,37.7690826,-80.0534923
720,44854,Crawford County,OH,40.9583695,-82.8425216
721,24831,McDowell County,WV,37.3856668,-81.41091759999999
722,62450,Richland County,IL,38.70064929999999,-88.1096118
723,96084,Shasta County,CA,40.9048101,-122.0229676
724,55793,Itasca County,MN,47.10778140000001,-93.3178992
725,22043,Fairfax County,VA,38.8989474,-77.20027449999999
726,67058,Harper County,KS,37.3194073,-98.090174
727,72908,Sebastian County,AR,35.2994544,-94.4079213
728,21930,Cecil County,MD,39.3710251,-75.8853465
729,57772,Oglala Lakota County,SD,43.44920390000001,-102.4839212
730,98195,King County,WA,47.6508882,-122.3084023
731,43571,Lucas County,OH,41.5049749,-83.81547909999999
732,85012,Maricopa County,AZ,33.5114334,-112.0685027
733,28626,Ashe County,NC,36.2849722,-81.49379929999999
734,71837,Miller County,AR,33.2669183,-93.8451731
735,11740,Suffolk County,NY,40.8676869,-73.364975
736,33838,Polk County,FL,28.0137432,-81.6089873
737,75413,Fannin County,TX,33.4348729,-96.1649615
738,66070,Jefferson County,KS,39.2039645,-95.4463322
739,74931,Adair County,OK,35.7111236,-94.7898731
740,71468,Natchitoches Parish,LA,31.4530396,-93.1378173
741,29178,Newberry County,SC,34.5058576,-81.5815776
742,97640,Lake County,OR,42.9002382,-120.6744377
743,99548,Lake and Peninsula Borough,AK,56.24591419999999,-158.7637793
744,29377,Spartanburg County,SC,34.9256878,-82.102836
745,61475,McDonough County,IL,40.6120493,-90.7342734
746,77061,Harris County,TX,29.6549449,-95.2841177
747,56131,Nobles County,MN,43.84876180000001,-95.5197394
748,71328,Rapides Parish,LA,31.38269,-92.1057549
749,13820,Otsego County,NY,42.47888409999999,-75.03775019999999
750,54630,Trempealeau County,WI,44.1071284,-91.3469247
751,07703,Monmouth County,NJ,40.3135843,-74.04323149999999
752,54838,Douglas County,WI,46.2358686,-91.6290092
753,20817,Montgomery County,MD,38.9894702,-77.1370115
754,21780,Frederick County,MD,39.6810144,-77.4816693
755,87311,McKinley County,NM,35.6108157,-108.4988269
756,75486,Lamar County,TX,33.7723912,-95.7932008
757,48818,Montcalm County,MI,43.2747852,-84.9193082
758,29360,Laurens County,SC,34.49408770000001,-82.06250519999999
759,23114,Chesterfield County,VA,37.4890452,-77.665066
760,37716,Anderson County,TN,36.0995654,-84.16461629999999
761,49841,Marquette County,MI,46.2195586,-87.4714881
762,71350,Avoyelles Parish,LA,31.0741949,-92.0763253
763,78640,Hays County,TX,29.9966514,-97.8068851
764,85305,Maricopa County,AZ,33.5321111,-112.256285
765,15035,Allegheny County,PA,40.3856294,-79.80586009999999
766,64061,Johnson County,MO,38.7701094,-94.0899911
767,78590,Willacy County,TX,26.504659,-97.639657
768,29824,Edgefield County,SC,33.8488059,-81.9971108
769,33313,Broward County,FL,26.1514248,-80.22655449999999
770,57547,Jackson County,SD,43.4629503,-101.4566299
771,85609,Cochise County,AZ,32.0847952,-110.1164349
772,44470,Trumbull County,OH,41.3060597,-80.9650023
773,55905,Olmsted County,MN,44.0557303,-92.5253639
774,10708,Westchester County,NY,40.9383349,-73.83308439999999
775,91007,Los Angeles County,CA,34.1216975,-118.0478826
776,62967,Johnson County,IL,37.57374610000001,-88.7734464
777,57782,Fall River County,SD,43.3001602,-103.1279039
778,56214,Redwood County,MN,44.5952005,-95.33116520000002
779,88026,Grant County,NM,32.7787831,-108.1532436
780,64469,DeKalb County,MO,39.9406627,-94.356513
781,16001,Butler County,PA,40.9013998,-79.9416549
782,38256,Henry County,TN,36.2705053,-88.14865700000001
783,45844,Putnam County,OH,40.918513,-84.2910759
784,01226,Berkshire County,MA,42.4846267,-73.1231585
785,98350,Clallam County,WA,47.9081031,-124.6212951
786,40223,Jefferson County,KY,38.2586184,-85.5457689
787,68059,Sarpy County,NE,41.0554628,-96.1739116
788,41566,Pike County,KY,37.4120989,-82.1822399
789,11787,Suffolk County,NY,40.8507116,-73.2175571
790,91748,Los Angeles County,CA,33.9810337,-117.8897468
791,59230,Valley County,MT,48.0448635,-106.8001474
792,91906,San Diego County,CA,32.6804705,-116.4901981
793,56721,Polk County,MN,47.9701627,-96.9408943
794,33830,Polk County,FL,27.8915661,-81.8005724
795,60076,Cook County,IL,42.026064,-87.7271123
796,11366,Queens County,NY,40.7284018,-73.7874983
797,30141,Paulding County,GA,33.8537662,-84.7837717
798,95354,Stanislaus County,CA,37.6346973,-120.9704234
799,12167,Delaware County,NY,52.4499548,13.3285128
800,33141,Miami-Dade County,FL,25.8535635,-80.1484407
801,85051,Maricopa County,AZ,33.5651587,-112.1370601
802,83808,Shoshone County,ID,47.3304552,-116.1298716
803,37705,Anderson County,TN,36.232437,-84.0061661
804,33612,Hillsborough County,FL,28.0563834,-82.4427769
805,47610,Warrick County,IN,38.0556739,-87.4009165
806,01746,Middlesex County,MA,42.198093,-71.4418101
807,89145,Clark County,NV,36.1683449,-115.2659777
808,99751,Northwest Arctic Borough,AK,66.91963129999999,-156.8610718
809,71740,Columbia County,AR,33.0845753,-93.1378173
810,02650,Barnstable County,MA,41.7031221,-69.9580115
811,66615,Shawnee County,KS,39.0579929,-95.8881542
812,69341,Scotts Bluff County,NE,41.7023737,-103.5899733
813,25243,Roane County,WV,38.6989244,-81.49379929999999
814,48933,Ingham County,MI,42.7371075,-84.55628779999999
815,70643,Cameron Parish,LA,29.7127541,-92.8178291
816,78209,Bexar County,TX,29.4854054,-98.4513272
817,83120,Lincoln County,WY,42.893697,-111.1414226
818,20906,Montgomery County,MD,39.08168209999999,-77.04493269999999
819,98359,Kitsap County,WA,47.4213272,-122.5601094
820,79830,Brewster County,TX,29.722569,-103.2201828
821,41098,Owen County,KY,38.5976164,-84.9713512
822,44851,Huron County,OH,41.091172,-82.4102628
823,46920,Carroll County,IN,40.4691332,-86.4693235
824,92283,Imperial County,CA,32.9005186,-114.8092691
825,46017,Madison County,IN,40.0726595,-85.612648
826,65034,Morgan County,MO,38.5664995,-92.8277963
827,48117,Monroe County,MI,42.0664326,-83.4003037
828,15030,Allegheny County,PA,40.58880990000001,-79.7820394
829,28749,McDowell County,NC,35.8491303,-82.0940389
830,40211,Jefferson County,KY,38.2371978,-85.8230251
831,44652,Stark County,OH,40.8950544,-81.32715309999999
832,99166,Ferry County,WA,48.6548326,-118.6257588
833,12836,Warren County,NY,43.7560774,-73.5476338
834,60501,Cook County,IL,41.7848125,-87.8205864
835,58357,Benson County,ND,47.9061279,-99.2532527
836,99574,Valdez-Cordova Census Area,AK,60.7356503,-145.5826187
837,93286,Tulare County,CA,36.4442293,-119.1158017
838,82646,Natrona County,WY,43.0048645,-106.8296372
839,46166,Morgan County,IN,39.4262883,-86.59053709999999
840,83444,Jefferson County,ID,43.7002236,-112.2825812
841,49441,Muskegon County,MI,43.21238779999999,-86.317392
842,91301,Los Angeles County,CA,34.1129907,-118.754782
843,98407,Pierce County,WA,47.2887352,-122.5134478
844,79932,El Paso County,TX,31.89351,-106.6173415
845,14539,Livingston County,NY,42.8342776,-77.88152579999999
846,78336,San Patricio County,TX,27.9474417,-97.2005806
847,68982,Harlan County,NE,40.3282448,-99.2120593
848,32202,Duval County,FL,30.3276337,-81.6555607
849,74522,Pittsburg County,OK,34.8997797,-95.6906771
850,30184,Bartow County,GA,34.2376205,-84.6688348
851,49895,Alger County,MI,46.1981624,-86.6389015
852,05341,Windham County,VT,42.9697258,-72.81609759999999
853,08232,Atlantic County,NJ,39.3983456,-74.511172
854,57383,Aurora County,SD,43.7263894,-98.704075
855,36568,Mobile County,AL,30.50438329999999,-88.2520335
856,68445,Saline County,NE,40.4064832,-97.1036396
857,67010,Butler County,KS,37.6657771,-96.9853474
858,32907,Brevard County,FL,28.0181548,-80.68817179999999
